Restaurant_Name,Detail_address,Latitude,Longitude,review_count,stars
Raavsaab,"Near Shivam Hyundai Service Centre, Susgaon Road, Sus, Pune",18.5495368,73.7652294,89,4
BBQ Ride India,"Fab Choupathi, Opposite Shree Wines, Chhatrapati Chowk Road, Datta Mandir Road, Utkarsh Chowk, Wakad, Pune",18.5935373,73.7634115,71,4
Panchavati Gaurav,"1st Floor, Deron Heights, Above Ranka Jewellers, Baner, Pune",18.5546291,73.798456,393,4
Yaa Rawaji - Fantastic Food,"1, Baner Mahalunge Road, Veerbhadra Nagar, Baner, Pune",18.563812,73.7687448,142,4
Mother's Kitchen,"Shop 17, 18, 19, Survey 198/1, Krishna Market, Near Megapolis Circle, Phase 3, Hinjawadi, Pune",18.5779961,73.6903044,127,4
XOzero,"Survey 66/2, Raavi Nagar, Near DC Showroom, Sus Road, Sus, Pune",18.5454058,73.7777808,777,4
Master Egg,"964/2, Opposite Prabhadevee Tech Park, Mhalunge Road, Baner, Pune",18.5642721,73.7768103,27,3
Dadu's Sweet Emporio,"Opposite Aman Honda Showroom, Baner Road, Baner, Pune",18.552624,73.8029308,470,4
Banjaras Homely Kitchen,"Sanjay Gandhi Vasahat, Pashan, Pune",18.5400049,73.7999987,0,0
Neer Southern Kitchen & Bar,"Shop 1, 2 & 5, Shree Ganeshn Imperia Square, Wakad, Pune",18.6011683,73.7607104,91,4
Krunch,"Shop 232/9/33, Vidhate Vasti, Aundh Baner Link Road, Baner, Pune",18.5606112,73.8022988,10,3
How I Mangalore,"Shop 1, Vastu Nirvana, Baner - Pashan Link Road, Pashan, Pune",18.5466279,73.790669,185,4
The Pasta Bistro,"Baner Balewadi Road, Balewadi Phata, Balewadi, Pune",18.5646669,73.78328,56,4
Skittles - The Sports Bar,"181, Pink City Road, Opposite Pumpkin Patch, Wakad, Pune",18.602952,73.7699722,675,4
Overloaded,"Shop 4, Adora Apartment, Near Opus 77 Society, Wakad, Pune",18.6003657,73.7404429,370,4
K,"D/11, Sai Heritage, Aundh-Baner Link Road, Near Medipoint Hospital, Aundh, Pune",18.5653144,73.8010678,79,4
Buzz - Vivanta Pune,"Vivanta Pune, Xion Complex, Hinjawadi Road, Hinjawadi, Pune",18.5916644,73.7451317,441,4
Cafe Maroo,"Shop 1, A Wing, Laxmi Palace, CTS 801, Aundh, Pune",18.5650255,73.8093851,450,4
The London Shakes,"Shop 5, Windsor Park, Wakad, Pune",18.5982113,73.7615405,12,3
DV's Pizza,"Shop 28, Blue Ridge, Hinjawadi Phase 1, Pune",18.5806761,73.7359744,290,4
Post 91 - Goldmine Buffet,"Level 9, Icon Tower, Baner, Pune",18.5653181,73.7741237,367,4
Sigree,"Shop 2, Survey 257, 2A Wing Sonigara Laure, Kaspate Wasti, Wakad, Pune",18.5901745,73.7727908,0,0
Cafe DIP,"Shop 4, Sahil Apartment, ITI Road, Aundh, Pune",18.5600382,73.8094997,163,4
CnP House - Chicken And Paratha,"130/5, Shop 5, Orange County, BL-C, Baner Pashan Link Road, Pashan, Pune",18.543945,73.7905315,32,4
Squeezo Foods,"Shop 3, Sector 193/4, Fab Market, Wakad, Pune",18.6010921,73.7641245,151,4
Rolls Eat,"Shop 6, 34, Near Mitcon Institute, Baner, Balewadi, Pune",18.575634,73.76597,0,0
Adraq,"OYO Flagship 15538, Survey 51, Ground Floor, Dange Chowk Road, Tathawade, Dattwadi, Wakad, Pune",18.609034,73.759582,15,3
Patang,"Survey LL 0/2, 112, Hissa 1/2, Showroom 2, Ellora Pride, Baner, Pune",18.566236,73.771366,45,4
Idlicious,"Cosmos Garden, Plot 16 and 17, P K Shroff Marg, Pancard Clubs Road, Baner, Pune",18.5589835,73.7782023,1010,4
Down Town Multi Cuisine Restaurant,"Shop 16, Windsor Park, Datta Mandir Road, Wakad, Pune",18.5982113,73.7615405,241,4
Supperyum Court,"Shop 7, Windsor Commerce, Near Wadeshwar Hotel, Baner, Pune",18.5556981,73.794585,80,4
The Funky Kona,"Rajwada Chowk, Baner Main Road, Baner, Pune",18.5513321,73.8048885,1514,4
Ai Shiwu,"Shop 11 - 13, 220/5/3, Opposite PDCC, Hinjawadi, Pune",18.5912716,73.738909,39,4
Kakke Da Paratha,"Shreenath Corner, Jayram Nagar, Behind Persistent Company, Phase 1, Hinjawadi, Pune",18.5886331,73.7387022,683,4
Bombay Bites & Creams,"B 2, Shop 8 & 9, Blue Ridge Society, Hinjawadi, Pune",18.5914259,73.7389741,338,4
Giridhar,"7, Swojas Complex, Parihar Chowk, Aundh, Pune",18.5608164,73.8095055,221,4
Kekiz The Cake Shop,"Shop 7, Jambulkar Complex, B Wing, Opposite Birlasoft Company, Phase 1, Hinjawadi, Pune",18.593392,73.7342869,13,3
High On Bollywood Restaurant & Bar,"3rd Floor, Shree Ganesh Imperia Square, Opposite Omega Paradise, Datta Mandir Road, Wakad, Pune",18.6011683,73.7607104,163,4
Kohli's Firangi Dhaba,"Opposite KPIT, Swaraj Chowk, Phase 1, Hinjawadi, Pune",18.5942483,73.7347804,1500,4
Saffron Multi-Cuisine & Sea Food Restaurant,"Serial 130/5, Shop 2- 4, CTS 1623, Baner Pashan Link Road, Karve Nagar, Pashan, Pune",18.5491105,73.7912815,373,4
Om Namo Snacks,"Near PCMC School, Wakad, Pune",18.5945041,73.7734079,15,4
Godavari Ruchulu,"Shop 3, Shakare Complex, Hinjawadi, Pune",18.5912716,73.738909,240,4
Ashapuri Dining Hall,"Parihar Chowk, DP Road, Near Westend Mall, Aundh, Pune",18.561618,73.806919,272,4
Angaar,"Shop 8, 9, 10, Fortune Business Centre, Kaspate Wasti, Wakad, Pune",18.5974313,73.7740211,952,4
Kalyan Bhel,"Near Ganraj Mangal Karyalay, Baner Road, Baner, Pune",18.564476,73.77585,350,4
"I'm Lion, Strictly Non-Veg","Shop 1, Shubhamkaroti Building, Jadhav Nagar, Baner Road, Baner, Pune",18.5615566,73.7847892,266,4
Mithas,"Shop 4 & 5, Shree Siddheshwar Heights, Opposite Reliance Digital, ITI Road, Aundh, Pune",18.5550506,73.8091241,199,4
Two Sticks,"Shop 1, Ground Floor, Avenue Daffodils, New D.P. Road, Sai Chowk, Balewadi, Pune",18.5730781,73.7707563,684,4
Prasanna Pure Veg,"Niranjan Complex, Sai Chowk, Sus Road, Pashan, Pune",18.5435075,73.7842581,307,4
Kulfi House,"Shop 4, Park Marina, Near Jupiter Hospital, Aundh Balewadi, Balewadi, Pune",18.5639796,73.7846697,59,4
Queen's Maggie Fries,"House 69B, Near Maruti Mandir, Hinjawadi, Pune",18.5912716,73.738909,8,3
Mr. Paratha,"Survey 176/1/12/1, Flat 2, Choudhari Park, Shriram Colony, Near Capital Tower, Wakad, Pune",18.6010921,73.7641245,8,3
Veda's Cafe & Tandoor House,"Hinjewadi Marunji Road, Opposite Register Office, Hinjawadi, Pune",18.59504,73.7345284,0,0
Cafe Royal Villa,"Shop 4, Ground Floor, L Wing Omega Paradise, Wakad, Pune",18.6017989,73.7597509,19,4
Lazziz - The Hyderabad house,"Fountain Market Naan Megapolis Circle, Near Fire Bridge Phase 3, Hinjawadi, Pune",18.5778828,73.6900636,18,4
Chilled Affair,"Shop 8, Sonigara Laurel, Near Mankar Chowk, Kaspate Vasti Road, Wakad, Pune",18.5914207,73.7738472,170,4
Hotel Mahabaleshwar,"Near Bharat Petrol Pump, Baner, Pune",18.5552204,73.7999886,163,3
Caffa,"Shop 9 & 10, Laxman Park, Baner Road, Baner, Pune",18.552226,73.803913,465,4
Sai Sagar,"Karan Park, Thamane Complex, Baner Road, Baner, Pune",18.5594601,73.7907669,458,3
Belleza,"Opposite Vinode Nagar, Hinjawadi Phase 2 Road, Bhumkar Chowk, Wakad, Pune",18.596167,73.7153778,55,4
Lucknow Spice,"House 906, Survey 75/1, Near Kevner Power Gas, Baner, Pune",18.5590032,73.7867629,89,4
Urban Hippies,"Shop 11 - 12, Pristine Square, Shankar Kalat Nagar Road, Wakad, Pune",18.5981232,73.7585089,76,4
Happy High Cafe,"Survey 123/3, Flat 102, 1st Floor, Square Elegance, Baner, Pune",18.5660161,73.7782253,12,4
Burger Day,"Shop 5, Meera Classic, Near ICICI Bank ATM, Wakad, Pune",18.6010326,73.7754866,13,3
Wings House,"Shop 103, 1st Floor, R6 Commercial Complex, Life Republic, Kolte Patil Marunji, Tal-Mulshi, Hinjawadi, Pune",18.6189806,73.7104842,15,4
The East,"Shop 11, Regent Plaza, Baner Pashan Link Road, Baner, Pune",18.5523,73.793143,39,4
Hotel Gayatri,"Aloma County Road, Near Medi Point Hospital, Aundh, Pune",18.5634153,73.7967143,106,4
Baisakhi Flavour of Punjab,"Survey 17/4, Datta Mandir Road, Wakad, Pune",18.6045071,73.7647691,0,0
Pagdandi Books Chai Cafe,"Shop 6, Regent Plaza, Behind Symantec, Baner Pashan Link Road, Baner, Pune",18.5521914,73.7931179,891,5
Kerala Restaurant,"Opposite Cosmos Bank, Near Bank of India, Chattrapati Chowk, Aundh Gaon, Aundh, Pune",18.564163,73.8132796,301,4
69 Only,"964/2, Opposite Prabhadevee Tech Park, Mhalunge Road, Baner, Pune",18.5642721,73.7768103,10,3
Master of Momos,"OYO Flagship 15538, 51, Ground Floor, Dange Chowk Road, Tathawade, Dattwadi, Wakad, Pune",18.609034,73.759582,10,3
Mr. Vandal,"Shop 11, Park Granduer, Near Balewadi High Street, Baner, Pune",18.5711349,73.7753341,531,4
Tipzo,"Balji Chowk, Pashan Sus Link Road, Pashan, Pune",18.5425522,73.7900566,109,4
Box Din By Barbeque Ville,"Shop 257, Green Valley, Near Mankar Chowk, Kaspate Vasti, Wakad, Pune",18.5928056,73.7737962,175,4
Apyayan,"236/1/5, Aundh Baner Link Road, Aloma County Road, Aundh, Pune",18.5656753,73.8007621,616,4
Aaoji Khhaoji - The Veg Bar,"Survey 20/6/3, Ground Floor, Behind Reliance Digital, Main Road, Hinjawadi, Pune",18.5391056,73.9013096,603,4
Pune Egg Cafe,"Shop 9, Windsor Appartment, Mauli Chowk, Wakad, Pune",18.5982175,73.762647,36,4
Hobbit,"Survey 22/6/13, Near Cars 24, Behind Cummins, Laxman Nagar, Near Nandan Akura, Baner, Pune",18.5685259,73.7715898,56,4
Jalsaa,"New Datta Nagar, Dange Chowk Road, Wakad, Pune",18.6061292,73.7527416,467,4
Cafe Bake N Bean's,"Shop 114/1/1/8, Hotel Imperio, Near ICICI ATM, Baner, Pune",18.5655521,73.7735333,182,4
Monginis,"Shop 1, Narayan Complex, Near Central Bank Of India, Wakad-Hinjewadi Road, Hinjawadi, Pune",18.5911989,73.7421136,109,4
Karolbaug Kebabs & Biryanis,"Opposite Regent Plaza, Baner - Pashan Link Road, Baner, Pune",18.5523154,73.7930752,271,4
Radha Pure Veg,"Serial 230/2/5, Shop 6, Vardhman Plaza, Near Sonigara Kesar, Kaspate Wasti, Wakad, Pune",18.5977021,73.7724231,20,3
Hotel Sagar Garden,"Survey 264/1A/1, Laxmi Chouk, Hinjawadi, Pune",18.5997736,73.7346365,0,0
Thambbi,"Opposite Prakriti Society, Baner-Balewadi Road, Baner, Pune",18.5698443,73.7814251,161,4
K Rock Resort & Restaurant,"Kasarsai Dam, Kus Gaon, Near Balaji Boating, Maval, Near Hinjawadi, Pune",18.6219544,73.6563905,16,4
Burger Craft By Street Meat,"Shop 17, Stellar Enclave, Aundh, Pune",18.5627339,73.8076182,42,4
K 9 The Schezwan Restaurant,"Survey 166/3, Datta Mandir Road, Near Park Ways, Wakad, Pune",18.6045058,73.764664,68,4
Gaustu-e-Gourmet,"Hinjewadi, Phase 3, Maan gaon Road, Hinjawadi, Pune",18.5824934,73.6875558,106,4
HUB,"4th Floor, Xion Mall, Next to Taj Gateway hotel, Hinjawadi Road, Hinjawadi, Pune",18.5916644,73.7451317,1456,4
The Asian Box Resto Bar,"LG 1, Siddh Icon Building, Baner-Road, Opposite Furniture Mall, Baner, Pune",18.5644584,73.7812933,458,4
Yalla Momos,"Shop 8, Vastu Nirvana, Baner-Pashan Link Road, Pashan, Pune",18.5466279,73.790669,157,4
Balaji Bhel & Snacks,"Shop 75/1 A, Near Balaji Developers, Balewadi Phata, Baner, Pune",18.5613365,73.7840434,98,4
Rastaman Soul Food,"Opposite Siemens Main Gate, Balewadi High Street, Baner, Pune",18.569556,73.7748258,353,4
PIE - Pan India Eatery,"Survey 265/4, Ground/1st Floor, Ujwal Enclave, Opposite Mauli Garden, Baner Road, Baner, Pune",18.5545295,73.8006778,114,4
Saundarya Garden,"Near Infotech Park, Hinjewadi Road, Hinjawadi, Pune",18.5911733,73.7398558,1046,4
A Taste Of Indore,"110/11, More Bungalow, Opposite Rajyog Society, Baner, Pune",18.5657087,73.7725344,62,4
VARHADI SAOJI,"Shop 10, Survey 174/2/5/1, Garve Buildcon, Omega Paradise, Wakad, Pune",57.617104,-4.689967,0,0
Healthy Craving,"Shreenath Corner, Jayram Nagar, Phase 1, Behind Persistent Company, Hinjawadi, Pune",18.5886331,73.7387022,232,4
Waffle House,"Shop 18, Pristine Square, Shankar Kalate Nagar, Wakad, Pune",18.598173,73.758695,218,4
Cafe Unlimited,"Shop 3, Guru Krupa Niwas, Opposite Tudip Technology, Datta Mandir Road, Wakad, Pune",18.5935025,73.7635324,20,4
Celebrations The Cake Shop,"Shop 6, Horizon Complex, Off Datta Mandir Road, Near Omega Paradise, Wakad, Pune",18.6023555,73.7645294,472,4
The Royal Veg,"Opposite Eden Tower Gate, Shankar Kalate Nagar, Wakad, Pune",18.5955179,73.7619153,0,0
Ajooba - Desi Khana,"Survey 210/2, 210/5, 211/2, 27, Pride Purple Square, Kalewadi Phata, Wakad, Pune",18.5931968,73.7797711,36,4
Greens & Olives,"New DP Road, Opposite Tangent Furniture, Aundh, Pune",18.5655196,73.8042573,1982,4
Bundelkhandi Swad,"Testy Kingdom, Near Datta Mandir, Wakad Road, Wakad, Pune",18.5933,73.7631321,4,3
Chilli Garlic,"7, Echelon, Opposite Regent Plaza, Baner Pashan Link Road, Baner, Pune",18.5516058,73.7927453,396,4
The Thali Wala,"Serial 176/1/12/1, Flat 2, Shriram Colony, Near Capital Tower, Choudhari Park, Wakad, Pune",18.6073868,73.7623579,7,3
Down South,"Shop 5, Prudentia towers, Wakad, Pune",18.5993824,73.7613797,0,0
Kaleva- The Paratha House,"Survey 200/1, Shop 8, Pink City, Near Zee School, Wakad, Pune",18.5994039,73.7702929,32,4
Bahubali's House of Paranthas,"193/2/1, Dutta Mandir Road, Opposite Golwilkar Metropolis, Wakad, Pune",18.6047654,73.7637399,228,4
Cake Trails,"Shop 9, Aurelia, Pan Card Club Road, Baner, Pune",18.5590746,73.7802385,14,3
Around The World-Grand Tamanna Hotel,"Plot P 16, Opposite Infosys Main Gate, Phase 2, Hinjawadi, Pune",18.5934656,73.7073974,339,4
Good Food Roll House,"Opposite Indira College, Bombay Bangalore Highway, Wakad, Pune",18.6093523,73.7464764,242,4
Farm-Ville Garden Restaurant,"Kirti Garden, Behind Nissan Showroom, Sus Road, Sus, Pune",18.5445827,73.7693943,292,4
Khushbu Wadapav And Samosa Point,"Near Laxmi Narayan Temple, Shinde Nagar, Marunji Road Hinjawadi, Pune",18.6049204,73.7270748,0,0
The Grill N Rolls,"Shop 1, Ekonkar Dairy Farm Building, Near Aims Hospital, Aundh, Pune",18.5637417,73.8099319,25,3
Falak On The Roof,"181 Pink City Road, Opposite Pumpkin Patch, Wakad, Pune",18.602952,73.7699722,688,4
4 Seasons,"Rajiv Gandhi IT Park, Besides HDFC Bank, Phase 2 Road, Hinjawadi, Pune",18.5875264,73.7351217,623,4
The Meal House,"Ground Floor, Hirakunj Building, Nagras Estate, Adjacent to Hariompuram Society, Near Ambedkar Square, Aundh, Pune",18.5637857,73.8047525,14,3
Food Please,"Hinjewadi - Wakad Road, Opposite Shell Petroleum, Hinjawadi Village, Hinjawadi, Pune",18.5905526,73.7411713,15,3
The Big Chill Bar Underground,"Rajiv Gandhi IT Park, Phase 2 Road, Near HDFC Bank, Hinjawadi, Pune",18.5943895,73.7304562,389,4
Hotel Royal Indians,"281, Rajiv Gandhi Infotech Park, Near HDFC Bank, Phase 2, Hinjawadi, Pune",18.5875264,73.7351217,91,4
Euphooria Restaurant,"Shop 3 & 4, Buchade Heights, Opposite Rajmudra HP Petrol Pump, Marunji, Hinjewadi, Pune",18.6118817,73.7172462,0,0
Monk's & Blue's,"107, 1st Floor, Deron Heights, Near Ranka Jewellers, Varsha Park Society, Baner, Pune",18.5545803,73.7983109,129,4
North O South,"Beside Rashke Wasti Maan, Hinjawadi Maan Road, Hinjawadi, Pune",18.575864,73.709969,19,4
Dilli Di Hatti,"Shop 11, 12&13, 220/5/3, Opposite PDCC, Hinjawadi, Pune",18.5912716,73.738909,62,4
Mafco Chinese Center,"Marunji Road, Near Guru Krupa Hospital, Hinjawadi, Pune",18.6019195,73.7320875,36,3
Hotel Chaitanya,"Gopala Nagar, Near Sai Baba TVS Showroom, Hinjewadi-Wakad Road, Hinjawadi, Pune",18.5911789,73.7464088,85,4
Gully's,"Survey 325/1252, Near Tamana Kitchen, Jambhulkar Sakhare Wasti Road, Hinjawadi, Pune",18.5838978,73.7429252,0,0
Life Point Cafeteria,"Life Point Multi Specialist Hospital, Wakad, Pune",18.597616,73.755455,5,3
Super Bowl,"Shop 301, Near Planet Fashion Showroom, Vasukamal, Balewadi Chowk, Baner, Pune",18.5625954,73.7775,14,4
Raavan Biryani,"Opposite Datta Mandir, Pan Card Club Road, Baner, Pune",18.5615693,73.7861753,84,4
Craving Station,"Shop 2, Survey 257, 2A Wing, Sonigara Laure, Kaspate Wasti, Wakad, Pune",18.5901745,73.7727908,0,0
Hotel Balaji South Indian Restaurant,"Vijay Laxmi Corner, Narayan Nagar, Sakarwasti Road, Hinjawadi, Pune",18.5912716,73.738909,12,3
Udta Punjab,"Shop 3&4, Ground Floor, Samartha Residency, Balewadi Road, Balewadi, Pune",18.5728937,73.78069,136,4
Kannu Ki Chai,"Serial 85/6d/, 86/6d/2, Tathawade, Near Shani Mandir Chowk, Wakad, Pune",18.6308854,73.7516372,6,3
G Sardar G,"227/1, Opposite Aloma County Society Road, Near Medipoint, Aundh, Pune",18.5634153,73.7967143,142,4
Shambhavi- Pure Veg,"Shop 3, 250/5/3, 45, Rajanigandha Appartment, Aundh, Pune",18.5600004,73.8030088,13,3
Pyaara Di Haveli,"Near Skoda Showroom, Mumbai-Pune Highway, Baner, Pune",18.597778,73.828493,12,3
Goodluck Snacks,"Ambedkar Chowk, DP Road, Aundh, Pune",18.560611,73.8084458,48,4
Uns Biryanis And Kebabs,"Shop 11 - 13, 220/5/3, Opposite PDCC, Hinjawadi, Pune",18.5912716,73.738909,30,4
Sanket's Barbeque Delight,"Hotel Sanket Inn, Mumbai-Bangalore Bypass Highway, Service Road, Bhumkar Chowk, Wakad, Pune",18.6047526,73.7533209,152,4
Chinar,"Shop 5, Capital Building, Baner Pashan Link Road, Near Regent Plaza, Baner, Pune",18.5523,73.793143,95,4
Cake N Bake,"Shop 4, Mahalakshmi Complex, Kaspate Wasti, Wakad, Pune",18.5991389,73.7746841,18,4
Hotel Al Madeena,"Survey 18/11/6, Shop 3, HOTEL AL ZAIKA Jagtap Dairy Chowk, Wakad, Pune",18.5919768,73.7846063,12,3
Shreshta,"Crystal Empire, Beside Karnataka Bank, Baner, Pune",18.5678035,73.7684871,15,3
The Munching Route - Book Cafe,"Shop 101/B, 1st Floor, Baner Bizbay, Above Andhra Bank, Opposite Syngenta, Baner, Pune",18.5667942,73.7713996,260,4
Chocolate Biclate,"Shop 1, Ashirwad Residency, Datta Mandir Road, Wakad, Pune",18.5931369,73.7632388,90,4
Havmor Ice Cream,"Havmor, Kalamkar paradise building, Balewadi phata, Baner, Pune",18.5629255,73.7832151,218,4
Hotel Marathwada,"Sedgewasti, Wakad Chowk, Aundh-Hinjewadi Road, Wakad, Pune",18.5901086,73.7680068,154,4
A1 Biryani House,"Survey 160, Maruti Complex, Adarsh Nagar, Opposite KPIT, Near Wipro Phase 2, Hinjawadi, Pune",18.5931149,73.685595,845,4
Pattal,"Shop 207, The Address Commercia Mall, Near Hinjewadi, Slyover, Wakad, Pune",18.5936974,73.7572185,8,3
100Â° Resto Lounge,"Rakshe Wasti, Maan Road, Near Bharat Petrol Pump, Phase 1, Hinjawadi, Pune",18.5948377,73.7229866,18,3
HealthyBee,"Shop 6, Alacrity Commercial Complex, Behind Bitwise Terra Tower, By Pass Road, Baner, Pune",18.556483,73.767703,110,4
Ice N Fire SkyLounge,"Kshitij Heights, Next to Renault Showroom, Baner Highway, Baner, Pune",18.5555826,73.7713908,0,0
The Puneri Fries,"Shop 8, Ground Floor, Vedanta Society,Near Wakad Chowk, Wakad, Pune",18.5937101,73.7614807,102,4
Kobe Sizzlers,"Abhinav Sankul, ITI Road, Sulzer India, Aundh, Pune",18.5549334,73.8094702,796,2
Cafe ON,"Survey 165/1/1 & 165/1/2, Flat 102, Sayali Garden, Near Elite Garden, Aundh, Pune",18.5652046,73.8056513,10,4
The Puneri Breakfast,"Shop 8, Ground Floor, Vedanta Society, Near Wakad Chowk, Wakad, Pune",18.5937101,73.7614807,11,3
Eagle Boys Pizza,"Shop 2, City Center, Next to Symbosis Boys Hostel, Behind Persistent Software, Phase 1, Hinjawadi, Pune",18.5872491,73.7387342,158,3
Ambar Family Restaurant,"18, Lokmangal Vihar, Behind Ambedkar Chowk, Medipoint Road, Aundh, Pune",18.5620245,73.8030115,259,4
Golden Dragon Veg Non Veg,"Shop 5, Windsar Apartment, Datta Mandir Road, Wakad, Pune",18.5982175,73.762647,0,0
Super Heroes Cafe,"Shop 4, Westend Shopping Complex, Opposite D Mart, DP Road, Aundh, Pune",18.561618,73.806919,324,4
House Of Thali's,"103 Deron Heights, Above Ranka Jewellers, Baner, Pune",18.5545803,73.7983109,176,4
Eat-O-Keto,"Shop 1, CTS 329, Tamhane Heights, Baner Gaon, Baner, Pune",18.5611939,73.7869699,97,4
Vandaag - Vivanta Pune,"Vivanta Pune, Xion Complex, Hinjawadi Road, Hinjawadi, Pune",18.5916644,73.7451317,108,4
House Of Thali,"House 5, 6, 4 Survey 82, Sahyadri Park, Baner, Pune",18.5626633,73.7799683,110,4
Khichdi Flavours,"Survey 17/4, Ward 22, Near Chandan Marble, Kalewadi, Wakad, Pune",18.5999119,73.7698379,47,4
Darjeeling Momos,"Opposite Apple Saloon, Near Crossword, ITI Road, Anand Park, Aundh, Pune",18.5571947,73.8088355,50,4
Golden Dragon Chinese And Snack Center,"Survey 112/5, Near Talav, Sutarwadi, Pashan, Pune",18.5419934,73.7816154,6,3
Joshi Wadewale,"925, Rerana House, Banergaon, Baner, Pune",18.5590032,73.7867629,9,3
Mauli Misal - Naad Nashikcha,"Survey 246/6/4, 24/7/8, Sub Plot 13, Sanket Park, Aundh, Pune",18.5601649,73.8031335,4,3
The K Cafe,"Beside Chirayu Hospital, Datta Mandir Road, Mauli Chowk, Wakad, Pune",18.5981391,73.7641703,18,4
Kabila,"Survey 223, Sus Nande Road, Sus, Pune",18.5454058,73.7777808,181,4
TQD Instabowl,"Opposite Shell Petrol Pump, Hinjwadi Wakad Road, Hinjawadi",18.5905526,73.7411713,33,3
TUB - The Unlimited Bar,"Shop 3, Ground Floor, Regent Plaza, Baner-Pashan Link Road, Baner, Pune",18.5523,73.793143,337,4
Khandeshi Darbar,"Ganraj Mangal Karyalay Chowk, Baner Balewadi Link Road, Baner, Pune",18.564476,73.77585,413,3
7 Seas Wine n Dine,"Hotel Sheetal Palace, Opposite Ivory Estate, Baner Road, Baner, Pune",18.5521695,73.8042773,846,4
Delhi Kitchen,"Shop 1-4, Nirmal Apartment, Park Avenue, Kotbagi Hospital Lane, DP Road, Aundh, Pune",18.5635151,73.8046979,1358,4
The Chinese Wok,"Om Heights, Opposite Shell Petrol Pump, Hinjawadi Main Road, Hinjawadi, Pune",18.5905526,73.7411713,512,4
Creaminal Treats,"34/35, Survey 2, Sopan Bagh, Opposite India house, Balewadi, Pune",18.5126772,73.9024843,205,4
The Food Gym,"Shop C-01, Kunal Aspiree, Balewadi, Pune",18.5791452,73.7760266,8,3
Blue Parrot,"Shop 1 & 2, Survey 202-203, Opposite Kapil Malhar Society, Baner, Pune",18.5605025,73.7915426,82,4
New Poona Bakery,"114/1/2, Vinode Vasti, Ward 88, Wakad, Pune",18.5979095,73.7421165,44,4
